# entry       : 40087 
# subentry    : 007 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1970 
# author      : F.N.Belyaev 
# institute   : 4RUSITE 
# reference   : (C,70HELSINKI,1,339,197006) 
# facility    : {'type': 'CYCLO', 'x4code': '4RUSITE'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      4.32820E-04      0.00000E+00      8.23990E+03      0.00000E+00
      4.16207E-04      0.00000E+00      8.58990E+03      0.00000E+00
      4.00532E-04      0.00000E+00      8.50990E+03      0.00000E+00
      3.85726E-04      0.00000E+00      9.00990E+03      0.00000E+00
      3.71726E-04      0.00000E+00      8.76990E+03      0.00000E+00
      3.58475E-04      0.00000E+00      8.34990E+03      0.00000E+00
      3.45920E-04      0.00000E+00      8.56990E+03      0.00000E+00
      3.34013E-04      0.00000E+00      8.70990E+03      0.00000E+00
      3.22711E-04      0.00000E+00      8.80990E+03      0.00000E+00
      3.11972E-04      0.00000E+00      9.90990E+03      0.00000E+00
      3.01761E-04      0.00000E+00      1.21299E+04      0.00000E+00
      2.92043E-04      0.00000E+00      1.66299E+04      0.00000E+00
      2.82787E-04      0.00000E+00      2.12799E+04      0.00000E+00
      2.73964E-04      0.00000E+00      2.46799E+04      0.00000E+00
      2.65548E-04      0.00000E+00      2.41599E+04      0.00000E+00
      2.57514E-04      0.00000E+00      2.06099E+04      0.00000E+00
      2.49839E-04      0.00000E+00      1.59099E+04      0.00000E+00
      2.42502E-04      0.00000E+00      1.25099E+04      0.00000E+00
      2.35483E-04      0.00000E+00      1.05999E+04      0.00000E+00
      2.28765E-04      0.00000E+00      1.05299E+04      0.00000E+00
      2.22330E-04      0.00000E+00      1.00799E+04      0.00000E+00
      2.16163E-04      0.00000E+00      1.11899E+04      0.00000E+00
      2.10249E-04      0.00000E+00      1.59199E+04      0.00000E+00
      2.04575E-04      0.00000E+00      2.28899E+04      0.00000E+00
      1.99127E-04      0.00000E+00      2.63599E+04      0.00000E+00
      1.93894E-04      0.00000E+00      2.60099E+04      0.00000E+00
      1.88865E-04      0.00000E+00      1.98099E+04      0.00000E+00
      1.84028E-04      0.00000E+00      1.27399E+04      0.00000E+00
      1.79375E-04      0.00000E+00      9.50990E+03      0.00000E+00
      1.74897E-04      0.00000E+00      9.01990E+03      0.00000E+00
      1.70584E-04      0.00000E+00      9.03990E+03      0.00000E+00
      1.66428E-04      0.00000E+00      1.00899E+04      0.00000E+00
      1.62423E-04      0.00000E+00      1.44699E+04      0.00000E+00
      1.58561E-04      0.00000E+00      1.73499E+04      0.00000E+00
      1.54834E-04      0.00000E+00      1.70499E+04      0.00000E+00
      1.51238E-04      0.00000E+00      1.42099E+04      0.00000E+00
      1.47765E-04      0.00000E+00      1.33799E+04      0.00000E+00
      1.44411E-04      0.00000E+00      1.22599E+04      0.00000E+00
      1.41169E-04      0.00000E+00      1.55099E+04      0.00000E+00
      1.38036E-04      0.00000E+00      1.67399E+04      0.00000E+00
      1.35005E-04      0.00000E+00      2.29799E+04      0.00000E+00
      1.32074E-04      0.00000E+00      2.39299E+04      0.00000E+00
      1.29237E-04      0.00000E+00      2.38799E+04      0.00000E+00
      1.26490E-04      0.00000E+00      1.75299E+04      0.00000E+00
      1.23830E-04      0.00000E+00      1.87099E+04      0.00000E+00
      1.21253E-04      0.00000E+00      2.27899E+04      0.00000E+00
      1.18755E-04      0.00000E+00      2.66999E+04      0.00000E+00
      1.16334E-04      0.00000E+00      2.58599E+04      0.00000E+00
      1.13987E-04      0.00000E+00      1.75299E+04      0.00000E+00
      1.11709E-04      0.00000E+00      1.25899E+04      0.00000E+00
      1.09499E-04      0.00000E+00      1.26199E+04      0.00000E+00
      1.07354E-04      0.00000E+00      1.38399E+04      0.00000E+00
      1.05272E-04      0.00000E+00      1.73399E+04      0.00000E+00
      1.03249E-04      0.00000E+00      1.75599E+04      0.00000E+00
      1.01285E-04      0.00000E+00      1.87899E+04      0.00000E+00
      9.93750E-05      0.00000E+00      2.43199E+04      0.00000E+00
