# entry       : 10267 
# subentry    : 015 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1976 
# author      : R.Gwin 
# institute   : 1USAORL 
# reference   : (J,NSE,59,79,1976) 
# facility    : {'type': 'LINAC', 'x4code': '1USAORL'} 
# frame       : 
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      3.55000E-07      5.00000E-09      1.38645E+06      3.96100E+03
      3.65000E-07      5.00000E-09      1.14716E+06      3.62200E+03
      3.75000E-07      5.00000E-09      9.46298E+05      3.30400E+03
      3.85000E-07      5.00000E-09      7.92784E+05      3.04300E+03
      3.95000E-07      5.00000E-09      6.79378E+05      2.84600E+03
      4.05000E-07      5.00000E-09      5.78484E+05      2.63900E+03
      4.15000E-07      5.00000E-09      5.00464E+05      2.47600E+03
      4.25000E-07      5.00000E-09      4.44848E+05      2.36900E+03
      4.35000E-07      5.00000E-09      3.84983E+05      2.22900E+03
      4.45000E-07      5.00000E-09      3.45968E+05      2.12800E+03
      4.55000E-07      5.00000E-09      3.05364E+05      2.02300E+03
      4.65000E-07      5.00000E-09      2.78185E+05      1.94900E+03
      4.75000E-07      5.00000E-09      2.55353E+05      1.89000E+03
      4.85000E-07      5.00000E-09      2.32102E+05      1.82500E+03
      4.95000E-07      5.00000E-09      2.12377E+05      1.75900E+03
      5.05000E-07      5.00000E-09      1.97322E+05      1.72300E+03
      5.15000E-07      5.00000E-09      1.81660E+05      1.67100E+03
      5.25000E-07      5.00000E-09      1.67348E+05      1.61800E+03
      5.35000E-07      5.00000E-09      1.56737E+05      1.58300E+03
      5.45000E-07      5.00000E-09      1.49869E+05      1.56700E+03
      5.55000E-07      5.00000E-09      1.41697E+05      1.53700E+03
      5.65000E-07      5.00000E-09      1.31511E+05      1.49000E+03
      5.75000E-07      5.00000E-09      1.21708E+05      1.44800E+03
      5.85000E-07      5.00000E-09      1.14964E+05      1.42000E+03
      5.95000E-07      5.00000E-09      1.10376E+05      1.40200E+03
      6.05000E-07      5.00000E-09      1.05339E+05      1.38900E+03
      6.15000E-07      5.00000E-09      9.84530E+04      1.35000E+03
      6.25000E-07      5.00000E-09      9.40010E+04      1.32900E+03
      6.35000E-07      5.00000E-09      8.96740E+04      1.30900E+03
      6.45000E-07      5.00000E-09      8.69300E+04      1.30300E+03
      6.55000E-07      5.00000E-09      8.34780E+04      1.28100E+03
      6.65000E-07      5.00000E-09      8.20780E+04      1.28300E+03
      6.75000E-07      5.00000E-09      8.01820E+04      1.26900E+03
      6.85000E-07      5.00000E-09      7.61550E+04      1.24800E+03
      6.95000E-07      5.00000E-09      7.66140E+04      1.25800E+03
